2023-10-30T19:31:37.887+0100 7f8e23088a40 10 HybridAllocator allocate want 0x400000 unit 0x10000 max_alloc_size 0x400000 hint 0x0
2023-10-30T19:31:37.887+0100 7f8e23088a40 20 AvlAllocator _allocate first fit=4325376 size=4194304
2023-10-30T19:31:37.913+0100 7f8e23088a40 10 HybridAllocator allocate want 0x10000 unit 0x10000 max_alloc_size 0x10000 hint 0x0
2023-10-30T19:31:37.913+0100 7f8e23088a40 20 AvlAllocator _allocate first fit=8519680 size=65536
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: [db/version_set.cc:5527] Recovering from manifest file: db/MANIFEST-000001

2023-10-30T19:31:37.949+0100 7f8e23088a40  2 rocksdb: [db/column_family.cc:578] Failed to register data paths of column family (id: 0, name: default)
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb: [db/column_family.cc:630] --------------- Options for column family [default]:

2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:               Options.comparator: leveldb.BytewiseComparator
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:           Options.merge_operator: .T:int64_array.b:bitwise_xor
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:        Options.compaction_filter: None
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:        Options.compaction_filter_factory: None
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:  Options.sst_partitioner_factory: None
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:         Options.memtable_factory: SkipListFactory
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:            Options.table_factory: BlockBasedTable
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:            table_factory options:   flush_block_policy_factory: FlushBlockBySizePolicyFactory (0x55dff25daba0)
  cache_index_and_filter_blocks: 1
  cache_index_and_filter_blocks_with_high_priority: 0
  pin_l0_filter_and_index_blocks_in_cache: 0
  pin_top_level_index_and_filter: 1
  index_type: 0
  data_block_index_type: 0
  index_shortening: 1
  data_block_hash_table_util_ratio: 0.750000
  checksum: 4
  no_block_cache: 0
  block_cache: 0x55dff24af610
  block_cache_name: BinnedLRUCache
  block_cache_options:
    capacity : 1800000
    num_shard_bits : 4
    strict_capacity_limit : 0
    high_pri_pool_ratio: 0.000
  block_cache_compressed: (nil)
  persistent_cache: (nil)
  block_size: 4096
  block_size_deviation: 10
  block_restart_interval: 16
  index_block_restart_interval: 1
  metadata_block_size: 4096
  partition_filters: 0
  use_delta_encoding: 1
  filter_policy: bloomfilter
  whole_key_filtering: 1
  verify_compression: 0
  read_amp_bytes_per_bit: 0
  format_version: 5
  enable_index_compression: 1
  block_align: 0
  max_auto_readahead_size: 262144
  prepopulate_block_cache: 0
  initial_auto_readahead_size: 8192
  num_file_reads_for_auto_readahead: 2

2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:        Options.write_buffer_size: 16777216
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:  Options.max_write_buffer_number: 64
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:          Options.compression: LZ4
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:                  Options.bottommost_compression: Disabled
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:       Options.prefix_extractor: nullptr
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:   Options.memtable_insert_with_hint_prefix_extractor: nullptr
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:             Options.num_levels: 7
